-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.0408828427764039,-0.6831952949871861,-0.6831952949871861,-0.6831952949871861,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928,-0.9818385561144928
-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017,-0.0929356046298017
-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.00926329434633,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.1539562963745185,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.3687418177692216,-0.801340466882991,-0.801340466882991,-0.801340466882991,-0.801340466882991,-0.801340466882991,-0.801340466882991,-0.801340466882991,-0.801340466882991
-0.679039701388531,-0.679039701388531,-0.7588988113013562,-0.7588988113013562,-0.7588988113013562,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.7741775978516716,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.8419607763907926,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9168558122421238,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9674966029027122,-0.9955392351405612,-0.9955392351405612,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558,-0.999504860678558
-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528,-0.0745782660427528
-0.1658505948117633,-0.1658505948117633,-0.1658505948117633,-0.1658505948117633,-0.1658505948117633,-0.1658505948117633,-0.1658505948117633,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2695004928081844,-0.2911607819630412,-0.2911607819630412,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.3631111197822789,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.6618872824994121,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401,-0.8979915356169401
-0.2799590438608385,-0.2799590438608385,-0.2799590438608385,-0.2799590438608385,-0.2799590438608385,-0.2799590438608385,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.4169389072131863,-0.6099236190940913,-0.6099236190940913,-0.6099236190940913,-0.6099236190940913,-0.6099236190940913,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.795403044284025,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9568204976320326,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9734399658709224,-0.9810062362229118,-0.9810062362229118,-0.9810062362229118
-0.2350712544523635,-0.2350712544523635,-0.2350712544523635,-0.2350712544523635,-0.2350712544523635,-0.2350712544523635,-0.2350712544523635,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.2525162573319381,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.260337336738819,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534,-0.6137515848180534
-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.0614636711257278,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.6031931855713772,-0.642923209360653,-0.642923209360653,-0.642923209360653,-0.642923209360653,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028,-0.9028920164119028
-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.0767155435981882,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.4665791806628229,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006,-0.8604805639565006
